VALS	ROWIDX	COLIDX
1.036074125246652100e-01	9.400000000000000000e+01	6.100000000000000000e+01
8.318125382176912164e-02	1.130000000000000000e+02	6.100000000000000000e+01
1.093314420117660057e-01	1.140000000000000000e+02	6.100000000000000000e+01
1.067432756606330885e-01	2.180000000000000000e+02	6.100000000000000000e+01
1.117568773345852945e-01	2.240000000000000000e+02	6.100000000000000000e+01
3.238521837962362454e-02	2.040000000000000000e+02	6.100000000000000000e+01
-4.290483279991615800e-02	2.250000000000000000e+02	6.100000000000000000e+01
-6.666688719637074712e-02	2.260000000000000000e+02	6.100000000000000000e+01
-8.196384235403385721e-04	2.270000000000000000e+02	6.100000000000000000e+01
8.234494337694022192e+01	6.200000000000000000e+01	6.200000000000000000e+01
-2.972700038371807807e+01	2.140000000000000000e+02	6.200000000000000000e+01
-2.972700038371812070e+01	2.150000000000000000e+02	6.200000000000000000e+01
-3.018206712037343209e+01	2.230000000000000000e+02	6.200000000000000000e+01
-3.018206712037337169e+01	2.240000000000000000e+02	6.200000000000000000e+01
1.543249864643019054e+00	1.470000000000000000e+02	6.200000000000000000e+01
1.543249864642944003e+00	1.480000000000000000e+02	6.200000000000000000e+01
1.943398006767389052e+00	2.130000000000000000e+02	6.200000000000000000e+01
1.174980788374963225e+00	2.220000000000000000e+02	6.200000000000000000e+01
5.627541607098917709e+00	4.400000000000000000e+01	6.200000000000000000e+01
5.627541607098931031e+00	4.600000000000000000e+01	6.200000000000000000e+01
6.735522589921734138e+00	6.300000000000000000e+01	6.200000000000000000e+01
6.735522589921702163e+00	6.400000000000000000e+01	6.200000000000000000e+01
1.128354401004427965e+00	1.110000000000000000e+02	6.200000000000000000e+01
1.425686016484634111e+00	1.120000000000000000e+02	6.200000000000000000e+01
1.128354401004429963e+00	1.150000000000000000e+02	6.200000000000000000e+01
1.425686016484617680e+00	1.160000000000000000e+02	6.200000000000000000e+01
2.084050785013886298e+00	1.490000000000000000e+02	6.200000000000000000e+01
1.881861616845660112e+00	1.500000000000000000e+02	6.200000000000000000e+01
1.881861616845701635e+00	1.510000000000000000e+02	6.200000000000000000e+01
2.084050785013889850e+00	1.520000000000000000e+02	6.200000000000000000e+01
-1.196442378596623390e+00	7.000000000000000000e+00	6.200000000000000000e+01
-2.923854830384777226e-01	1.800000000000000000e+01	6.200000000000000000e+01
-5.814753639105859628e-01	1.900000000000000000e+01	6.200000000000000000e+01
-5.814753639106146066e-01	2.000000000000000000e+01	6.200000000000000000e+01
-1.221029867214812104e+00	2.180000000000000000e+02	6.200000000000000000e+01
-1.221029867214812326e+00	2.200000000000000000e+02	6.200000000000000000e+01
-5.365669223535998178e-01	1.060000000000000000e+02	6.200000000000000000e+01
-5.365669223535981525e-01	1.070000000000000000e+02	6.200000000000000000e+01
-4.285907597940033509e-01	2.160000000000000000e+02	6.200000000000000000e+01
-4.285907597940065150e-01	2.190000000000000000e+02	6.200000000000000000e+01
-1.194110067334709924e-01	1.100000000000000000e+02	6.200000000000000000e+01
-1.194110067334531317e-01	1.140000000000000000e+02	6.200000000000000000e+01
-4.315066090843697882e-02	1.440000000000000000e+02	6.200000000000000000e+01
-4.315066090844618674e-02	1.450000000000000000e+02	6.200000000000000000e+01
1.946619615961529548e-01	4.100000000000000000e+01	6.200000000000000000e+01
1.946619615961617533e-01	4.200000000000000000e+01	6.200000000000000000e+01
1.180633625838444917e-01	2.060000000000000000e+02	6.200000000000000000e+01
1.180633625838346107e-01	2.080000000000000000e+02	6.200000000000000000e+01
1.989094474603633200e-01	2.170000000000000000e+02	6.200000000000000000e+01
1.989094474603581297e-01	2.210000000000000000e+02	6.200000000000000000e+01
-6.990437469209092106e-03	2.100000000000000000e+02	6.200000000000000000e+01
-9.265292965048564644e-02	4.300000000000000000e+01	6.200000000000000000e+01
-9.265292965048482765e-02	4.500000000000000000e+01	6.200000000000000000e+01
1.304989580450652970e-02	6.000000000000000000e+01	6.200000000000000000e+01
1.304989580452295059e-02	6.100000000000000000e+01	6.200000000000000000e+01
-2.924111116886373568e-02	2.050000000000000000e+02	6.200000000000000000e+01
-2.924111116886390568e-02	2.090000000000000000e+02	6.200000000000000000e+01
2.648264087951075763e-02	2.110000000000000000e+02	6.200000000000000000e+01
2.648264087953373230e-02	2.120000000000000000e+02	6.200000000000000000e+01
-2.236904170679438267e-02	2.250000000000000000e+02	6.200000000000000000e+01
8.029229722970279703e-02	2.260000000000000000e+02	6.200000000000000000e+01
8.029229722970272765e-02	2.270000000000000000e+02	6.200000000000000000e+01
8.245185020280177923e+01	6.300000000000000000e+01	6.300000000000000000e+01
-2.962990825281225682e+01	1.490000000000000000e+02	6.300000000000000000e+01
-3.009368597010791646e+01	1.500000000000000000e+02	6.300000000000000000e+01
-3.020537393745629018e+01	2.180000000000000000e+02	6.300000000000000000e+01
-3.020529031210245563e+01	2.240000000000000000e+02	6.300000000000000000e+01
1.157892679713888207e+00	1.060000000000000000e+02	6.300000000000000000e+01
1.525024150989625626e+00	1.480000000000000000e+02	6.300000000000000000e+01
1.524985719774244686e+00	2.160000000000000000e+02	6.300000000000000000e+01
1.157363913645049758e+00	2.220000000000000000e+02	6.300000000000000000e+01
6.787433413735646681e+00	1.800000000000000000e+01	6.300000000000000000e+01
5.678021430642504086e+00	1.900000000000000000e+01	6.300000000000000000e+01
6.732894689153801515e+00	4.100000000000000000e+01	6.300000000000000000e+01
6.732193113006006868e+00	6.200000000000000000e+01	6.300000000000000000e+01
1.105224868903487367e+00	1.100000000000000000e+02	6.300000000000000000e+01
1.105234983346712774e+00	1.110000000000000000e+02	6.300000000000000000e+01
1.866383473582271302e+00	1.440000000000000000e+02	6.300000000000000000e+01
1.867194345634869190e+00	1.510000000000000000e+02	6.300000000000000000e+01
1.882876947253948607e+00	2.060000000000000000e+02	6.300000000000000000e+01
2.094485551899587072e+00	2.140000000000000000e+02	6.300000000000000000e+01
2.094485374058279614e+00	2.170000000000000000e+02	6.300000000000000000e+01
1.883681369236008596e+00	2.230000000000000000e+02	6.300000000000000000e+01
-5.631351005125865283e-01	4.300000000000000000e+01	6.300000000000000000e+01
-5.630778868404844317e-01	4.400000000000000000e+01	6.300000000000000000e+01
-3.067505248682239061e-01	6.000000000000000000e+01	6.300000000000000000e+01
-2.989380888141189296e-01	6.400000000000000000e+01	6.300000000000000000e+01
-1.178801747890263485e+00	1.450000000000000000e+02	6.300000000000000000e+01
-1.199829816674889749e+00	2.050000000000000000e+02	6.300000000000000000e+01
-1.199743608563829333e+00	2.150000000000000000e+02	6.300000000000000000e+01
-3.727397606924809925e-01	1.050000000000000000e+02	6.300000000000000000e+01
-5.341870469798276622e-01	1.070000000000000000e+02	6.300000000000000000e+01
-5.237571105152427631e-01	1.470000000000000000e+02	6.300000000000000000e+01
-5.329370855386510453e-01	2.040000000000000000e+02	6.300000000000000000e+01
-5.427991621223807739e-01	2.100000000000000000e+02	6.300000000000000000e+01
-3.720338451737107421e-01	2.130000000000000000e+02	6.300000000000000000e+01
-2.140088561307201542e-01	1.090000000000000000e+02	6.300000000000000000e+01
-2.140318532618716851e-01	1.120000000000000000e+02	6.300000000000000000e+01
-5.444880512714329358e-03	1.430000000000000000e+02	6.300000000000000000e+01
-3.058866665498547258e-02	1.520000000000000000e+02	6.300000000000000000e+01
-4.882705614433081875e-03	2.120000000000000000e+02	6.300000000000000000e+01
-3.010861820374954867e-02	2.200000000000000000e+02	6.300000000000000000e+01
1.850278445156068041e-01	3.600000000000000000e+01	6.300000000000000000e+01
1.863022987837173738e-01	4.600000000000000000e+01	6.300000000000000000e+01
1.741316369352707838e-01	6.100000000000000000e+01	6.300000000000000000e+01
1.093314420117678237e-01	9.500000000000000000e+01	6.300000000000000000e+01
8.318125382176484728e-02	9.600000000000000000e+01	6.300000000000000000e+01
1.036074125246682492e-01	1.150000000000000000e+02	6.300000000000000000e+01
8.236135069873973258e-02	1.160000000000000000e+02	6.300000000000000000e+01
1.067432756606340183e-01	2.080000000000000000e+02	6.300000000000000000e+01
1.117568773345842120e-01	2.110000000000000000e+02	6.300000000000000000e+01
3.238521837962535926e-02	2.190000000000000000e+02	6.300000000000000000e+01
2.294241597291315007e-02	2.250000000000000000e+02	6.300000000000000000e+01
6.666688719636912341e-02	2.260000000000000000e+02	6.300000000000000000e+01
8.196384235416163044e-04	2.270000000000000000e+02	6.300000000000000000e+01
8.245185020280177923e+01	6.400000000000000000e+01	6.400000000000000000e+01
-3.009368597010793778e+01	1.510000000000000000e+02	6.400000000000000000e+01
-2.962990825281223195e+01	1.520000000000000000e+02	6.400000000000000000e+01
-3.020529031210244142e+01	2.200000000000000000e+02	6.400000000000000000e+01
-3.020537393745626176e+01	2.230000000000000000e+02	6.400000000000000000e+01
1.157363913645059972e+00	1.070000000000000000e+02	6.400000000000000000e+01
1.524985719774196724e+00	1.470000000000000000e+02	6.400000000000000000e+01
1.525024150989566563e+00	2.190000000000000000e+02	6.400000000000000000e+01
1.157892679713941941e+00	2.220000000000000000e+02	6.400000000000000000e+01
6.787433413735661780e+00	1.800000000000000000e+01	6.400000000000000000e+01
5.678021430642428591e+00	2.000000000000000000e+01	6.400000000000000000e+01
6.732193113006119667e+00	4.200000000000000000e+01	6.400000000000000000e+01
6.732894689153683387e+00	6.200000000000000000e+01	6.400000000000000000e+01
1.105234983346830679e+00	1.140000000000000000e+02	6.400000000000000000e+01
1.105224868903592617e+00	1.150000000000000000e+02	6.400000000000000000e+01
1.867194345634838104e+00	1.450000000000000000e+02	6.400000000000000000e+01
1.866383473582187147e+00	1.500000000000000000e+02	6.400000000000000000e+01
1.883681369235915559e+00	2.080000000000000000e+02	6.400000000000000000e+01
2.094485374058388416e+00	2.150000000000000000e+02	6.400000000000000000e+01
2.094485551899572418e+00	2.210000000000000000e+02	6.400000000000000000e+01
1.882876947253955935e+00	2.240000000000000000e+02	6.400000000000000000e+01
-5.630778868406198789e-01	4.500000000000000000e+01	6.400000000000000000e+01
-5.631351005127146481e-01	4.600000000000000000e+01	6.400000000000000000e+01
-2.989380888140367176e-01	6.100000000000000000e+01	6.400000000000000000e+01
-3.067505248681480223e-01	6.300000000000000000e+01	6.400000000000000000e+01
-1.178801747890233731e+00	1.440000000000000000e+02	6.400000000000000000e+01
-1.199743608563879516e+00	2.090000000000000000e+02	6.400000000000000000e+01
-1.199829816674841787e+00	2.140000000000000000e+02	6.400000000000000000e+01
-5.427991621223334784e-01	1.060000000000000000e+02	6.400000000000000000e+01
-3.720338451736960317e-01	1.080000000000000000e+02	6.400000000000000000e+01
-5.329370855386506012e-01	1.480000000000000000e+02	6.400000000000000000e+01
-5.237571105152762918e-01	2.070000000000000000e+02	6.400000000000000000e+01
-5.341870469799204768e-01	2.100000000000000000e+02	6.400000000000000000e+01
-3.727397606924979234e-01	2.130000000000000000e+02	6.400000000000000000e+01
-2.140318532617639935e-01	1.130000000000000000e+02	6.400000000000000000e+01
-2.140088561306947579e-01	1.160000000000000000e+02	6.400000000000000000e+01
-3.058866665492094433e-02	1.460000000000000000e+02	6.400000000000000000e+01
-5.444880512762598906e-03	1.490000000000000000e+02	6.400000000000000000e+01
-3.010861820369944639e-02	2.110000000000000000e+02	6.400000000000000000e+01
-4.882705614451187184e-03	2.180000000000000000e+02	6.400000000000000000e+01
1.863022987838137690e-01	4.000000000000000000e+01	6.400000000000000000e+01
1.850278445155537077e-01	4.400000000000000000e+01	6.400000000000000000e+01
1.741316369352558791e-01	6.000000000000000000e+01	6.400000000000000000e+01
1.036074125246398137e-01	1.030000000000000000e+02	6.400000000000000000e+01
8.236135069864787550e-02	1.040000000000000000e+02	6.400000000000000000e+01
1.093314420118056962e-01	1.110000000000000000e+02	6.400000000000000000e+01
8.318125382179072935e-02	1.120000000000000000e+02	6.400000000000000000e+01
1.117568773345652272e-01	2.060000000000000000e+02	6.400000000000000000e+01
1.067432756606840338e-01	2.120000000000000000e+02	6.400000000000000000e+01
3.238521837955251476e-02	1.410000000000000000e+02	6.400000000000000000e+01
-4.372447122345694132e-02	2.250000000000000000e+02	6.400000000000000000e+01
-8.196384235397083254e-04	2.260000000000000000e+02	6.400000000000000000e+01
6.666688719637202387e-02	2.270000000000000000e+02	6.400000000000000000e+01
6.259718863362164143e+01	6.500000000000000000e+01	6.500000000000000000e+01
-2.707788483445020944e+01	0.000000000000000000e+00	6.500000000000000000e+01
-3.543517504489801695e+01	2.100000000000000000e+01	6.500000000000000000e+01
-2.705002562646492237e+01	1.530000000000000000e+02	6.500000000000000000e+01
7.512117874218823488e+00	7.300000000000000000e+01	6.500000000000000000e+01
4.776597315137665944e+00	1.550000000000000000e+02	6.500000000000000000e+01
6.994070112418340202e+00	6.600000000000000000e+01	6.500000000000000000e+01
4.672730151018617661e+00	1.540000000000000000e+02	6.500000000000000000e+01
2.417444172252519063e+00	2.500000000000000000e+01	6.500000000000000000e+01
1.426334187624725081e+00	4.700000000000000000e+01	6.500000000000000000e+01
2.587609906733157494e+00	1.170000000000000000e+02	6.500000000000000000e+01
-6.292078421973076319e-01	1.630000000000000000e+02	6.500000000000000000e+01
-1.374240860790548302e+00	8.000000000000000000e+00	6.500000000000000000e+01
-1.568092802716800627e+00	1.180000000000000000e+02	6.500000000000000000e+01
6.655259923234478625e-02	7.400000000000000000e+01	6.500000000000000000e+01
-2.566469149314266618e-01	1.220000000000000000e+02	6.500000000000000000e+01
-2.335902941079748552e-01	1.640000000000000000e+02	6.500000000000000000e+01
-1.038623279925567494e-01	4.900000000000000000e+01	6.500000000000000000e+01
-3.091148475213447745e-03	1.620000000000000000e+02	6.500000000000000000e+01
6.394123882094195077e-02	6.700000000000000000e+01	6.500000000000000000e+01
-2.030431684250616764e-01	1.190000000000000000e+02	6.500000000000000000e+01
4.486889269430253124e-01	1.000000000000000000e+01	6.500000000000000000e+01
1.866015669334647187e-01	4.800000000000000000e+01	6.500000000000000000e+01
2.957791839368330011e-01	1.590000000000000000e+02	6.500000000000000000e+01
5.622220077179444081e-02	1.210000000000000000e+02	6.500000000000000000e+01
-2.343674324520696878e-02	1.200000000000000000e+02	6.500000000000000000e+01
-3.094874927368158890e-02	1.600000000000000000e+02	6.500000000000000000e+01
-9.887231960763307251e-03	1.100000000000000000e+01	6.500000000000000000e+01
-4.840679328497205641e-02	2.200000000000000000e+01	6.500000000000000000e+01
-1.620610306033838004e-03	7.800000000000000000e+01	6.500000000000000000e+01
-3.325522674596166350e-01	1.560000000000000000e+02	6.500000000000000000e+01
1.495781699530003284e-01	7.500000000000000000e+01	6.500000000000000000e+01
7.638813725492156481e-02	1.580000000000000000e+02	6.500000000000000000e+01
1.333626506276964219e-01	1.610000000000000000e+02	6.500000000000000000e+01
-4.436771442232583830e-03	2.700000000000000000e+01	6.500000000000000000e+01
7.317361595638060233e-03	7.900000000000000000e+01	6.500000000000000000e+01
4.321834509130403901e-02	1.270000000000000000e+02	6.500000000000000000e+01
8.055688595644039385e-02	1.260000000000000000e+02	6.500000000000000000e+01
9.117123435016880051e-02	1.720000000000000000e+02	6.500000000000000000e+01
-2.455011246234207190e-01	6.800000000000000000e+01	6.500000000000000000e+01
-3.365161673665028053e-01	1.570000000000000000e+02	6.500000000000000000e+01
4.779263825987215553e-01	2.600000000000000000e+01	6.500000000000000000e+01
1.424191756778267308e-02	2.800000000000000000e+01	6.500000000000000000e+01
1.126074797472995798e-01	7.700000000000000000e+01	6.500000000000000000e+01
-2.247712080622391723e-02	1.700000000000000000e+02	6.500000000000000000e+01
-1.666420260821576543e-02	1.730000000000000000e+02	6.500000000000000000e+01
-4.119006679920413777e-02	5.200000000000000000e+01	6.500000000000000000e+01
-4.407858959651256986e-02	1.740000000000000000e+02	6.500000000000000000e+01
-9.957657469775008097e-02	5.100000000000000000e+01	6.500000000000000000e+01
-9.609275548649037768e-02	1.710000000000000000e+02	6.500000000000000000e+01
4.833173550099896798e-01	2.250000000000000000e+02	6.500000000000000000e+01
4.925314265003508662e-01	2.260000000000000000e+02	6.500000000000000000e+01
8.194830552040645311e-02	2.270000000000000000e+02	6.500000000000000000e+01
6.544120229671973732e+01	6.600000000000000000e+01	6.600000000000000000e+01
-3.595529910827265496e+01	8.000000000000000000e+00	6.600000000000000000e+01
-3.594634235585652249e+01	2.100000000000000000e+01	6.600000000000000000e+01
-2.459275738087194441e+01	1.170000000000000000e+02	6.600000000000000000e+01
4.386638954723066419e+00	1.220000000000000000e+02	6.600000000000000000e+01
4.411999721362926508e+00	1.550000000000000000e+02	6.600000000000000000e+01
6.993862269516726293e+00	6.500000000000000000e+01	6.600000000000000000e+01
7.070195088856157994e+00	6.700000000000000000e+01	6.600000000000000000e+01
5.673408919517862081e+00	1.630000000000000000e+02	6.600000000000000000e+01
1.128100567072255034e+00	4.700000000000000000e+01	6.600000000000000000e+01
1.110113628200254388e+00	4.900000000000000000e+01	6.600000000000000000e+01
2.669401944072156585e+00	1.530000000000000000e+02	6.600000000000000000e+01
2.767578880336937441e+00	1.590000000000000000e+02	6.600000000000000000e+01
-6.675334030190226420e-01	1.540000000000000000e+02	6.600000000000000000e+01
-5.801439418126425052e-01	1.600000000000000000e+02	6.600000000000000000e+01
-1.337842253212429222e+00	0.000000000000000000e+00	6.600000000000000000e+01
-1.425255664639435871e+00	2.200000000000000000e+01	6.600000000000000000e+01
-9.665338949082453723e-01	1.620000000000000000e+02	6.600000000000000000e+01
6.376408645860837110e-02	7.300000000000000000e+01	6.600000000000000000e+01
-3.711855584920427664e-01	1.210000000000000000e+02	6.600000000000000000e+01
-2.245205420528623430e-01	1.610000000000000000e+02	6.600000000000000000e+01
-3.586376704018159334e-01	1.640000000000000000e+02	6.600000000000000000e+01
-1.597513468729706365e-03	2.500000000000000000e+01	6.600000000000000000e+01
-1.284471026996218956e-01	2.700000000000000000e+01	6.600000000000000000e+01
4.158773716958694133e-02	7.800000000000000000e+01	6.600000000000000000e+01
-1.101739682680236664e-02	1.180000000000000000e+02	6.600000000000000000e+01
7.207289855539725232e-02	6.800000000000000000e+01	6.600000000000000000e+01
1.556080211137633174e-01	1.200000000000000000e+02	6.600000000000000000e+01
7.251928829929318865e-02	1.100000000000000000e+01	6.600000000000000000e+01
8.605966768781184162e-02	4.800000000000000000e+01	6.600000000000000000e+01
3.502776423864876199e-01	7.700000000000000000e+01	6.600000000000000000e+01
1.139171155648504991e-01	7.400000000000000000e+01	6.600000000000000000e+01
4.900988632864052008e-02	1.720000000000000000e+02	6.600000000000000000e+01
-5.781512408860858127e-02	1.190000000000000000e+02	6.600000000000000000e+01
-2.092598691493778584e-02	1.270000000000000000e+02	6.600000000000000000e+01
-5.149045124552172059e-02	1.730000000000000000e+02	6.600000000000000000e+01
-2.754369127430271735e-01	1.000000000000000000e+00	6.600000000000000000e+01
-9.290021271196113178e-03	1.000000000000000000e+01	6.600000000000000000e+01
-2.788947080021715597e-02	5.200000000000000000e+01	6.600000000000000000e+01
-1.776337343794059942e-02	7.900000000000000000e+01	6.600000000000000000e+01
-4.692014650750001015e-02	1.710000000000000000e+02	6.600000000000000000e+01
2.050842839694269615e-01	8.100000000000000000e+01	6.600000000000000000e+01
-1.255367284951630982e-02	1.260000000000000000e+02	6.600000000000000000e+01
2.043086220645960651e-03	1.580000000000000000e+02	6.600000000000000000e+01
-2.513673665255755293e-02	2.900000000000000000e+01	6.600000000000000000e+01
-4.436795179169854969e-02	1.560000000000000000e+02	6.600000000000000000e+01
4.277427795760808255e-02	1.740000000000000000e+02	6.600000000000000000e+01
4.297947743273508592e-02	1.280000000000000000e+02	6.600000000000000000e+01
1.310836698884496054e-01	7.500000000000000000e+01	6.600000000000000000e+01
7.542022542610532509e-02	8.200000000000000000e+01	6.600000000000000000e+01
-5.730248312773758568e-02	2.250000000000000000e+02	6.600000000000000000e+01
1.112833692215035343e-02	2.260000000000000000e+02	6.600000000000000000e+01
-1.962572212538029048e-01	2.270000000000000000e+02	6.600000000000000000e+01
6.544898605749040144e+01	6.700000000000000000e+01	6.700000000000000000e+01
-3.595271317544357004e+01	8.000000000000000000e+00	6.700000000000000000e+01
-3.595271317544359135e+01	2.200000000000000000e+01	6.700000000000000000e+01
-2.459275496139883188e+01	1.590000000000000000e+02	6.700000000000000000e+01
4.381891463700361200e+00	1.220000000000000000e+02	6.700000000000000000e+01
4.381891463700347877e+00	1.610000000000000000e+02	6.700000000000000000e+01
7.072169784557825523e+00	6.600000000000000000e+01	6.700000000000000000e+01
7.072169784557868155e+00	6.800000000000000000e+01	6.700000000000000000e+01
5.678626102707307055e+00	1.600000000000000000e+02	6.700000000000000000e+01
1.109572528353102605e+00	2.700000000000000000e+01	6.700000000000000000e+01
1.109572528353082843e+00	4.900000000000000000e+01	6.700000000000000000e+01
2.764734945317410375e+00	7.700000000000000000e+01	6.700000000000000000e+01
2.764734945317388171e+00	1.170000000000000000e+02	6.700000000000000000e+01
-5.739533344680085580e-01	1.630000000000000000e+02	6.700000000000000000e+01
-5.739533344680642912e-01	1.730000000000000000e+02	6.700000000000000000e+01
-1.422150996903482678e+00	1.000000000000000000e+00	6.700000000000000000e+01
-1.422150996903469355e+00	2.100000000000000000e+01	6.700000000000000000e+01
-9.605175381001083146e-01	7.800000000000000000e+01	6.700000000000000000e+01
-2.242631919147356212e-01	8.100000000000000000e+01	6.700000000000000000e+01
-3.712071687922752772e-01	1.210000000000000000e+02	6.700000000000000000e+01
-2.242631919147030917e-01	1.550000000000000000e+02	6.700000000000000000e+01
-3.712071687922742780e-01	1.720000000000000000e+02	6.700000000000000000e+01
-1.366748389269895336e-01	2.900000000000000000e+01	6.700000000000000000e+01
-1.366748389270398545e-01	4.700000000000000000e+01	6.700000000000000000e+01
3.449256132188703583e-02	1.620000000000000000e+02	6.700000000000000000e+01
3.449256132190267610e-02	1.710000000000000000e+02	6.700000000000000000e+01
6.562736608528610405e-02	6.500000000000000000e+01	6.700000000000000000e+01
6.562736608529182170e-02	6.900000000000000000e+01	6.700000000000000000e+01
1.466573223831542649e-01	1.270000000000000000e+02	6.700000000000000000e+01
5.850674091013924327e-02	1.100000000000000000e+01	6.700000000000000000e+01
5.850674091011900946e-02	5.200000000000000000e+01	6.700000000000000000e+01
3.326910821000041985e-01	1.530000000000000000e+02	6.700000000000000000e+01
3.326910821000026997e-01	1.770000000000000000e+02	6.700000000000000000e+01
-2.819146973462828814e-03	8.200000000000000000e+01	6.700000000000000000e+01
-2.819146973446605246e-03	1.640000000000000000e+02	6.700000000000000000e+01
-1.574262474313201793e-02	1.200000000000000000e+02	6.700000000000000000e+01
-1.574262474311149615e-02	1.280000000000000000e+02	6.700000000000000000e+01
-6.370834279087390917e-02	1.540000000000000000e+02	6.700000000000000000e+01
-6.370834279088487262e-02	1.790000000000000000e+02	6.700000000000000000e+01
-2.701243108357908596e-01	0.000000000000000000e+00	6.700000000000000000e+01
4.061958554470265770e-02	1.200000000000000000e+01	6.700000000000000000e+01
-2.701243108357925804e-01	2.300000000000000000e+01	6.700000000000000000e+01
4.061958554471155336e-02	4.800000000000000000e+01	6.700000000000000000e+01
6.563777038199597458e-02	1.180000000000000000e+02	6.700000000000000000e+01
6.563777038200284408e-02	1.290000000000000000e+02	6.700000000000000000e+01
-2.916481591640272125e-02	1.740000000000000000e+02	6.700000000000000000e+01
2.266835494290216912e-01	7.300000000000000000e+01	6.700000000000000000e+01
3.481367050784646422e-02	1.260000000000000000e+02	6.700000000000000000e+01
3.481367050784597850e-02	1.750000000000000000e+02	6.700000000000000000e+01
2.266835494290247999e-01	1.780000000000000000e+02	6.700000000000000000e+01
-6.061040999962452602e-02	2.250000000000000000e+02	6.700000000000000000e+01
9.915538318120971533e-17	2.260000000000000000e+02	6.700000000000000000e+01
-1.954491993928428872e-01	2.270000000000000000e+02	6.700000000000000000e+01
6.544898605749038722e+01	6.800000000000000000e+01	6.800000000000000000e+01
-3.595271317544356293e+01	1.000000000000000000e+00	6.800000000000000000e+01
-3.595271317544357714e+01	2.200000000000000000e+01	6.800000000000000000e+01
-2.459275496139881767e+01	7.700000000000000000e+01	6.800000000000000000e+01
4.381891463700346989e+00	8.100000000000000000e+01	6.800000000000000000e+01
4.381891463700343436e+00	1.610000000000000000e+02	6.800000000000000000e+01
7.072169784557852168e+00	6.700000000000000000e+01	6.800000000000000000e+01
7.072169784557841510e+00	6.900000000000000000e+01	6.800000000000000000e+01
5.678626102707300838e+00	1.730000000000000000e+02	6.800000000000000000e+01
1.109572528353106824e+00	2.700000000000000000e+01	6.800000000000000000e+01
1.109572528353087284e+00	2.900000000000000000e+01	6.800000000000000000e+01
2.764734945317413040e+00	1.590000000000000000e+02	6.800000000000000000e+01
2.764734945317389503e+00	1.770000000000000000e+02	6.800000000000000000e+01
-5.739533344680594062e-01	1.600000000000000000e+02	6.800000000000000000e+01
-5.739533344680048943e-01	1.790000000000000000e+02	6.800000000000000000e+01
-1.422150996903474018e+00	8.000000000000000000e+00	6.800000000000000000e+01
-1.422150996903481346e+00	2.300000000000000000e+01	6.800000000000000000e+01
-9.605175381001066492e-01	1.710000000000000000e+02	6.800000000000000000e+01
-3.712071687922758878e-01	8.200000000000000000e+01	6.800000000000000000e+01
-2.242631919147208275e-01	1.220000000000000000e+02	6.800000000000000000e+01
-3.712071687922774421e-01	1.720000000000000000e+02	6.800000000000000000e+01
-2.242631919147060615e-01	1.780000000000000000e+02	6.800000000000000000e+01
-1.366748389270209807e-01	4.900000000000000000e+01	6.800000000000000000e+01
-1.366748389270397712e-01	5.300000000000000000e+01	6.800000000000000000e+01
3.449256132189605639e-02	7.800000000000000000e+01	6.800000000000000000e+01
3.449256132188135981e-02	1.290000000000000000e+02	6.800000000000000000e+01
6.562736608528368931e-02	6.600000000000000000e+01	6.800000000000000000e+01
6.562736608529372295e-02	7.000000000000000000e+01	6.800000000000000000e+01
1.466573223831511286e-01	1.280000000000000000e+02	6.800000000000000000e+01
5.850674091013396971e-02	1.200000000000000000e+01	6.800000000000000000e+01
5.850674091013551709e-02	5.200000000000000000e+01	6.800000000000000000e+01
3.326910820999964269e-01	1.170000000000000000e+02	6.800000000000000000e+01
3.326910821000008123e-01	1.300000000000000000e+02	6.800000000000000000e+01
-2.819146973442564208e-03	1.210000000000000000e+02	6.800000000000000000e+01
-2.819146973450988459e-03	1.870000000000000000e+02	6.800000000000000000e+01
-1.574262474312443025e-02	1.270000000000000000e+02	6.800000000000000000e+01
-1.574262474312137366e-02	1.340000000000000000e+02	6.800000000000000000e+01
-6.370834279086241836e-02	1.630000000000000000e+02	6.800000000000000000e+01
-6.370834279086758090e-02	1.880000000000000000e+02	6.800000000000000000e+01
-2.701243108357929690e-01	9.000000000000000000e+00	6.800000000000000000e+01
4.061958554470848637e-02	1.100000000000000000e+01	6.800000000000000000e+01
-2.701243108357846423e-01	2.100000000000000000e+01	6.800000000000000000e+01
4.061958554471204602e-02	5.500000000000000000e+01	6.800000000000000000e+01
-2.916481591639512663e-02	1.230000000000000000e+02	6.800000000000000000e+01
6.563777038199003488e-02	1.620000000000000000e+02	6.800000000000000000e+01
6.563777038199375413e-02	1.860000000000000000e+02	6.800000000000000000e+01
3.481367050784114209e-02	8.300000000000000000e+01	6.800000000000000000e+01
2.266835494290219410e-01	1.310000000000000000e+02	6.800000000000000000e+01
2.266835494290175557e-01	1.550000000000000000e+02	6.800000000000000000e+01
3.481367050783944206e-02	1.750000000000000000e+02	6.800000000000000000e+01
-6.061040999962478970e-02	2.250000000000000000e+02	6.800000000000000000e+01
-9.915538318120918532e-17	2.260000000000000000e+02	6.800000000000000000e+01
-1.954491993928431370e-01	2.270000000000000000e+02	6.800000000000000000e+01
6.544898605749038722e+01	6.900000000000000000e+01	6.900000000000000000e+01
-3.595271317544356293e+01	1.000000000000000000e+00	6.900000000000000000e+01
-3.595271317544358425e+01	2.300000000000000000e+01	6.900000000000000000e+01
